Cluster,,household_ID,Cluster,label
5,2911,ID2912,5,normal
5,2912,ID2913,5,normal
5,2915,ID2916,5,normal
5,2926,ID2927,5,normal
5,2936,ID2937,5,normal
5,2941,ID2942,5,normal
5,2942,ID2943,5,normal
5,2945,ID2946,5,normal
5,2954,ID2955,5,normal
5,2955,ID2956,5,normal
5,2958,ID2959,5,normal
5,2960,ID2961,5,normal
5,2961,ID2962,5,normal
5,2963,ID2964,5,normal
5,2966,ID2967,5,normal
5,2968,ID2969,5,normal
5,2971,ID2972,5,high
5,2973,ID2974,5,normal
5,2974,ID2975,5,normal
5,2976,ID2977,5,normal
5,2979,ID2980,5,low
5,2981,ID2982,5,normal
5,2982,ID2983,5,normal
5,2986,ID2987,5,normal
5,2989,ID2990,5,normal
5,2992,ID2993,5,normal
5,2995,ID2996,5,normal
5,2998,ID2999,5,normal
5,3006,ID3007,5,high
5,3007,ID3008,5,normal
5,3010,ID3011,5,normal
5,3018,ID3019,5,normal
5,3025,ID3026,5,normal
5,3026,ID3027,5,normal
5,3028,ID3029,5,normal
5,3030,ID3031,5,high
5,3031,ID3032,5,normal
5,3033,ID3034,5,normal
5,3039,ID3040,5,normal
5,3047,ID3048,5,normal
5,3051,ID3052,5,normal
5,3053,ID3054,5,normal
5,3055,ID3056,5,normal
5,3058,ID3059,5,high
5,3059,ID3060,5,normal
5,3072,ID3073,5,normal
5,3085,ID3086,5,normal
5,3089,ID3090,5,normal
5,3090,ID3091,5,normal
5,3093,ID3094,5,normal
5,3097,ID3098,5,high
5,3100,ID3101,5,normal
5,3105,ID3106,5,normal
5,3108,ID3109,5,normal
5,3117,ID3118,5,normal
5,3122,ID3123,5,normal
5,3123,ID3124,5,normal
5,3133,ID3134,5,normal
5,3138,ID3139,5,normal
5,3143,ID3144,5,normal
5,3144,ID3145,5,normal
5,3146,ID3147,5,normal
5,3148,ID3149,5,normal
5,3150,ID3151,5,normal
5,3154,ID3155,5,normal
5,3161,ID3162,5,low
5,3164,ID3165,5,normal
5,3165,ID3166,5,normal
5,3167,ID3168,5,normal
5,3172,ID3173,5,normal
5,3184,ID3185,5,normal
5,3194,ID3195,5,normal
5,3198,ID3199,5,normal
5,3210,ID3211,5,normal
5,3213,ID3214,5,normal
5,3223,ID3224,5,normal
5,3226,ID3227,5,normal
5,3238,ID3239,5,normal
5,3251,ID3252,5,normal
5,3252,ID3253,5,normal
5,3261,ID3262,5,normal
5,3274,ID3275,5,low
5,3276,ID3277,5,normal
5,3278,ID3279,5,high
5,3280,ID3281,5,normal
5,3281,ID3282,5,normal
5,3282,ID3283,5,normal
5,3283,ID3284,5,high
5,3286,ID3287,5,normal
5,3289,ID3290,5,normal
5,3290,ID3291,5,normal
5,3297,ID3298,5,normal
5,3298,ID3299,5,normal
5,3307,ID3308,5,normal
5,3308,ID3309,5,normal
5,3312,ID3313,5,normal
5,3318,ID3319,5,normal
5,3320,ID3321,5,normal
5,3328,ID3329,5,normal
5,3330,ID3331,5,normal
5,3333,ID3334,5,normal
5,3335,ID3336,5,normal
5,3337,ID3338,5,normal
5,3350,ID3351,5,normal
5,3360,ID3361,5,normal
5,3365,ID3366,5,high
5,3378,ID3379,5,normal
5,3380,ID3381,5,normal
5,3382,ID3383,5,normal
5,3389,ID3390,5,low
5,3394,ID3395,5,high
5,3403,ID3404,5,normal
5,3404,ID3405,5,normal
5,3405,ID3406,5,normal
5,3414,ID3415,5,normal
5,3417,ID3418,5,normal
5,3421,ID3422,5,normal
5,3429,ID3430,5,normal
5,3432,ID3433,5,normal
5,3447,ID3448,5,normal
5,3457,ID3458,5,normal
5,3462,ID3463,5,high
5,3470,ID3471,5,high
5,3474,ID3475,5,high
5,3475,ID3476,5,high
5,3476,ID3477,5,normal
5,3478,ID3479,5,high
5,3479,ID3480,5,high
5,3486,ID3487,5,high
5,3491,ID3492,5,normal
5,3507,ID3508,5,normal
5,3512,ID3513,5,normal
5,3515,ID3516,5,low
5,3520,ID3521,5,normal
5,3525,ID3526,5,normal
5,3527,ID3528,5,normal
5,3529,ID3530,5,normal
5,3531,ID3532,5,normal
5,3532,ID3533,5,normal
5,3537,ID3538,5,normal
5,3539,ID3540,5,high
5,3541,ID3542,5,normal
5,3544,ID3545,5,normal
5,3545,ID3546,5,normal
5,3546,ID3547,5,normal
5,3555,ID3556,5,normal
5,3557,ID3558,5,normal
5,3562,ID3563,5,normal
5,3563,ID3564,5,normal
5,3565,ID3566,5,low
5,3570,ID3571,5,normal
5,3575,ID3576,5,normal
5,3585,ID3586,5,normal
5,3587,ID3588,5,normal
5,3589,ID3590,5,normal
5,3596,ID3597,5,normal
5,3601,ID3602,5,normal
5,3602,ID3603,5,normal
5,3604,ID3605,5,normal
5,3605,ID3606,5,normal
5,3607,ID3608,5,normal
5,3619,ID3620,5,normal
5,3624,ID3625,5,normal
5,3630,ID3631,5,normal
5,3631,ID3632,5,high
5,3632,ID3633,5,high
5,3635,ID3636,5,normal
5,3637,ID3638,5,normal
5,3644,ID3645,5,high
5,3648,ID3649,5,normal
5,3651,ID3652,5,normal
5,3654,ID3655,5,normal
5,3659,ID3660,5,normal
5,3660,ID3661,5,normal
5,3671,ID3672,5,normal
5,3672,ID3673,5,normal
5,3673,ID3674,5,normal
5,3683,ID3684,5,normal
5,3687,ID3688,5,normal
5,3694,ID3695,5,normal
5,3695,ID3696,5,normal
5,3697,ID3698,5,normal
5,3700,ID3701,5,normal
5,3703,ID3704,5,normal
5,3709,ID3710,5,normal
5,3714,ID3715,5,normal
5,3721,ID3722,5,normal
5,3725,ID3726,5,normal
5,3733,ID3734,5,normal
5,3735,ID3736,5,high
5,3736,ID3737,5,high
5,3738,ID3739,5,normal
5,3746,ID3747,5,normal
5,3748,ID3749,5,normal
5,3749,ID3750,5,normal
5,3750,ID3751,5,normal
5,3752,ID3753,5,low
5,3761,ID3762,5,normal
5,3763,ID3764,5,low
5,3766,ID3767,5,low
5,3774,ID3775,5,normal
5,3775,ID3776,5,normal
5,3776,ID3777,5,normal
5,3780,ID3781,5,normal
5,3783,ID3784,5,low
5,3784,ID3785,5,normal
5,3785,ID3786,5,normal
5,3798,ID3799,5,normal
5,3799,ID3800,5,normal
5,3806,ID3807,5,normal
5,3807,ID3808,5,normal
5,3809,ID3810,5,normal
5,3811,ID3812,5,normal
5,3813,ID3814,5,normal
5,3817,ID3818,5,normal
5,3821,ID3822,5,normal
5,3830,ID3831,5,normal
5,3831,ID3832,5,normal
5,3852,ID3853,5,normal
5,3854,ID3855,5,normal
5,3862,ID3863,5,normal
5,3872,ID3873,5,normal
5,3874,ID3875,5,normal
5,3883,ID3884,5,normal
5,3886,ID3887,5,normal
5,3888,ID3889,5,normal
5,3894,ID3895,5,normal
5,3902,ID3903,5,normal
5,3905,ID3906,5,normal
5,3911,ID3912,5,normal
5,3916,ID3917,5,normal
5,3923,ID3924,5,normal
5,3937,ID3938,5,normal
5,3939,ID3940,5,normal
5,3942,ID3943,5,normal
5,3949,ID3950,5,high
5,3955,ID3956,5,normal
5,3960,ID3961,5,normal
5,3963,ID3964,5,normal
5,3964,ID3965,5,normal
5,3965,ID3966,5,normal
5,3968,ID3969,5,normal
5,3970,ID3971,5,normal
5,3971,ID3972,5,normal
5,3972,ID3973,5,normal
5,3973,ID3974,5,normal
5,3978,ID3979,5,normal
5,3982,ID3983,5,normal
5,3986,ID3987,5,normal
5,3987,ID3988,5,normal
5,3989,ID3990,5,normal
5,3992,ID3993,5,normal
5,3993,ID3994,5,normal
5,3996,ID3997,5,normal
5,4026,ID4027,5,normal
5,4036,ID4037,5,normal
5,4049,ID4050,5,normal
5,4058,ID4059,5,normal
